,Date,search_word,User,Tweets,Sarcastic,compound,Happy,Angry,Surprise,Sad,Fear,Sentiment
308,2021-10-11 02:12:29,@amazon,punchkatesface,hey this isnt what i ordered catsoftwitter,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
309,2021-10-11 02:10:55,@amazon,zoni623,explain to me why i have to conform to your policies when you all destroy my property…,not_sarcastic,-0.5423,0.0,0.0,0.0,0.0,1.0,Negative
310,2021-10-11 02:10:43,@amazon,mohitrao20,order id 40811555548770705 everyday order status is out for delivery…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
311,2021-10-11 02:10:25,@amazon,e_usher,tweeted this last holiday season and still waiting all have models of…,not_sarcastic,0.4019,0.0,0.0,0.5,0.0,0.5,Positive
312,2021-10-11 02:10:17,@amazon,Rameshkumr011,check out lumiford table top bt13 5watt portable wireless bluetooth speaker with mic and unique tws connection ipx…,not_sarcastic,0.2023,0.0,0.0,1.0,0.0,0.0,Positive
313,2021-10-11 02:09:51,@amazon,danielslmd,if this is not true i will delete my tweet,not_sarcastic,-0.3252,0.0,0.0,0.0,0.0,0.0,Negative
314,2021-10-11 02:09:41,@amazon,ecomchasedimond,can’t wait,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
315,2021-10-11 02:08:44,@amazon,anthony_h9,that page leads me to the same resolution tips for a single shipment i need help resolving this issue…,not_sarcastic,0.6486,0.0,0.0,0.25,0.25,0.5,Positive
316,2021-10-11 02:08:22,@amazon,danielslmd,please tell me that amazon is not selling these flags on your site,not_sarcastic,0.4588,0.0,0.0,0.0,1.0,0.0,Positive
317,2021-10-11 02:06:49,@amazon,ItzyBellababy,just saw this on amazon astylish womens long sleeve winter coat solid color button down shirt jacket with pockets…,sarcastic,0.3182,0.0,0.0,0.0,0.5,0.5,Positive
318,2021-10-11 02:05:41,@amazon,mohitrao20,am waiting for my order since last 6 days and no one from cs is able to…,not_sarcastic,-0.296,0.5,0.0,0.5,0.0,0.0,Negative
319,2021-10-11 02:05:28,@amazon,DoomJX,great customer service over at 2 packages have been delayed twice and then i am told it is going be delayed…,not_sarcastic,0.4939,0.33,0.0,0.0,0.33,0.33,Positive
320,2021-10-11 02:04:28,@amazon,GrepMedJobs,weekly jobs roundup verily google clinical program manager medical director equity research medical writer…,sarcastic,0.0,0.0,0.0,0.25,0.0,0.75,Neutral
321,2021-10-11 02:04:26,@amazon,J0shVV,q why judgement is required for actual solution a climate mentalhealth  racism…,not_sarcastic,0.3182,0.0,0.0,0.0,0.0,1.0,Positive
322,2021-10-11 02:02:46,@amazon,_Hold_Ma_Beer,this kind of service is not expected,not_sarcastic,0.0,1.0,0.0,0.0,0.0,0.0,Neutral
323,2021-10-11 02:01:45,@amazon,iit2009152,sorry tagging you and as i forgot that it has b…,not_sarcastic,-0.0772,0.0,0.5,0.0,0.5,0.0,Negative
324,2021-10-11 02:00:46,@amazon,ItzyBellababy,just saw this on amazon rockmark mens waterproof snow boots nonslip lightweight trekking outdoor boots 8 by ro…,not_sarcastic,0.1779,0.0,0.0,0.5,0.0,0.5,Positive
325,2021-10-11 02:00:15,@amazon,CalebJoshuaHill,treasures from the vault limitededition is now available on amp happy 95th birthday…,not_sarcastic,0.7579,1.0,0.0,0.0,0.0,0.0,Positive
326,2021-10-11 02:00:08,@amazon,CalebJoshuaHill,treasures from the vault limitededition winnie the is now available on amp happy 95th birthda…,not_sarcastic,0.7579,1.0,0.0,0.0,0.0,0.0,Positive
327,2021-10-11 02:00:07,@amazon,PengNewWest,dallas pikeroad ohio this might be a homeoffice must have breville bes870xl barista express espresso machine…,not_sarcastic,0.0,0.0,0.5,0.5,0.0,0.0,Neutral
328,2021-10-11 01:59:01,@amazon,armybill19594,also almost anything by norman russell,sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
329,2021-10-11 01:58:32,@amazon,MisterAddons,i wouldn’t,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
330,2021-10-11 01:58:22,@amazon,HiroGallery,amazon ebay 1058498466569,not_sarcastic,0.1779,0.0,0.0,0.0,0.0,0.0,Positive
331,2021-10-11 01:58:19,@amazon,ItzyBellababy,check out this amazon deal anker power strip with usb 5 ft extension cord powerport cube usb with 3 outlets and…,not_sarcastic,0.2204,0.0,0.5,0.5,0.0,0.0,Positive
332,2021-10-11 01:56:29,@amazon,peterkeates,jeff bezos heats up the race to space space travel,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
333,2021-10-11 01:56:09,@amazon,Qui_Monroe,literally must be hiring anybody breathing for delivery seriously don’t even understand why i’m paying for…,not_sarcastic,-0.1779,0.0,0.0,0.0,0.0,1.0,Negative
334,2021-10-11 01:55:59,@amazon,yara_wong,hello i am a amazon seller i have some great products that…,not_sarcastic,0.7003,1.0,0.0,0.0,0.0,0.0,Positive
335,2021-10-11 01:55:53,@amazon,felllleg,semi related i would love to see an amazonbasics mister build,not_sarcastic,0.6369,0.33,0.0,0.0,0.0,0.67,Positive
336,2021-10-11 01:55:16,@amazon,beachguyluvsva,they don’t care you’re one person,not_sarcastic,0.4939,0.0,0.0,0.0,0.0,0.0,Positive
337,2021-10-11 01:55:12,@amazon,AY_Orbach,the triple whale    roadmap for the next 6 weeks is crazy so excited 1 some crazy ai  2 integra…,not_sarcastic,-0.1739,0.0,0.0,0.0,0.33,0.67,Negative
338,2021-10-11 01:53:45,@amazon,itsyaboyyyyyCJ,time is crucial to consumers so minimizing shopping time will benefit greatly…,not_sarcastic,0.4588,0.0,0.0,0.0,0.0,1.0,Positive
339,2021-10-11 01:51:55,@amazon,itsyaboyyyyyCJ,certain clothing according to a brand fits different no matter if it’s the same…,not_sarcastic,0.2561,0.25,0.0,0.0,0.25,0.5,Positive
340,2021-10-11 01:51:49,@amazon,RameshMKelkar,oneplustvu1s smarter4kcinematicexperience oneplus 1387 cm 55 inches u series 4k led smart android tv 55u1s bl…,not_sarcastic,0.4019,0.0,0.0,0.0,0.0,0.0,Positive
341,2021-10-11 01:51:30,@amazon,ketowheyfer,“this is your sunday evening reminder that you can handle whatever this week throws at you” unknown start you…,sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
342,2021-10-11 01:50:58,@amazon,In_the_Lupe,the black american flag is a symbol of no quarter which means take no prisoners just kill everyone by the way th…,sarcastic,-0.6367,0.0,0.0,0.5,0.0,0.5,Negative
343,2021-10-11 01:50:28,@amazon,KIPPSI1,for sure,not_sarcastic,0.3182,0.0,0.0,0.0,0.0,1.0,Positive
344,2021-10-11 01:50:01,@amazon,AyushBhardwaj06,dear i had cancel my order through your helpline no but it hasnt canceled till now a…,not_sarcastic,-0.0772,0.0,0.0,0.5,0.5,0.0,Negative
345,2021-10-11 01:48:50,@amazon,itsyaboyyyyyCJ,2 people who are really not tech savvy the older crowd amazon is directed toward millennials…,not_sarcastic,0.1779,0.0,0.0,0.5,0.0,0.5,Positive
346,2021-10-11 01:46:40,@amazon,manueldlf92,i bought an iphone 12 via last month sept 17 i recieved a soap and no response from customer service i…,sarcastic,-0.296,0.0,0.0,0.0,1.0,0.0,Negative
347,2021-10-11 01:45:48,@amazon,IndependentKel1,that sounds amazing,not_sarcastic,0.5859,0.0,0.0,1.0,0.0,0.0,Positive
348,2021-10-11 01:45:44,@amazon,SandyCouco,everyone in on the grift,sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
349,2021-10-11 01:45:20,@amazon,itsyaboyyyyyCJ,1 amazon is making the shopping experience more easily accessible to the consumers and time ef…,not_sarcastic,0.5256,0.0,0.0,0.0,0.5,0.5,Positive
350,2021-10-11 01:45:04,@amazon,EforElectric,looks like is bulling into deprioritizing their r1t customers and concentrating on van…,not_sarcastic,0.3612,0.0,0.0,0.0,0.0,0.0,Positive
351,2021-10-11 01:44:22,@amazon,ItzyBellababy,just saw this on amazon enjbrick up balloon house building kit for kids age 814 yrscreative building block set 6…,not_sarcastic,-0.296,0.2,0.2,0.0,0.0,0.6,Negative
352,2021-10-11 01:44:13,@amazon,ConnorRajski144,emphasizing qa is big keeping products labeled properly so store employees can locate…,not_sarcastic,0.0,1.0,0.0,0.0,0.0,0.0,Neutral
353,2021-10-11 01:43:34,@amazon,ItzyBellababy,just saw this on amazon lego elf club house 10275 building kit an engaging project and a great holiday present…,not_sarcastic,0.872,0.33,0.0,0.0,0.0,0.67,Positive
354,2021-10-11 01:42:40,@amazon,cornpopisbad,would be playing on a new xbox series s right now but seemed to have screwed something up on sh…,not_sarcastic,-0.5994,0.0,0.0,0.0,0.25,0.75,Negative
355,2021-10-11 01:42:21,@amazon,cafulnecky,if that works then thermal tape should do the trick,not_sarcastic,-0.0516,0.0,0.0,0.5,0.0,0.5,Negative
356,2021-10-11 01:40:57,@amazon,cafulnecky,try some rubber bands and make it tight,not_sarcastic,0.0,0.0,0.0,0.33,0.33,0.33,Neutral
357,2021-10-11 01:39:53,@amazon,ConnorRajski144,i hadn’t considered the possibility that amazon would alienate nontech savvy cu…,not_sarcastic,0.1779,0.0,0.0,0.0,0.5,0.5,Positive
358,2021-10-11 01:39:15,@amazon,Jay_in_Houston,nah they don’t feel hot,not_sarcastic,-0.1027,0.0,0.0,0.0,1.0,0.0,Negative
359,2021-10-11 01:38:57,@amazon,ItzyBellababy,just saw this on amazon gund baby animated flappy the elephant stuffed animal plush gray 12 by gund for 3000…,not_sarcastic,0.1779,0.0,0.5,0.0,0.0,0.5,Positive
360,2021-10-11 01:38:12,@amazon,ConnorRajski144,q2 i think amazon needs to consider the fact that they are bridging the gap between a standard…,not_sarcastic,0.1779,0.0,0.0,0.33,0.33,0.33,Positive
361,2021-10-11 01:38:07,@amazon,ismasaleem,women coats and jackets on amazon amazon ad coats jacket jackets winter winterfashion womenfashion…,not_sarcastic,0.34,0.0,0.0,0.0,0.0,0.0,Positive
362,2021-10-11 01:37:36,@amazon,BestdealsIndiaa,best deals in india  mrp rs 9999 offer price rs7999 save rs2000 20 click here to buy …,not_sarcastic,0.8126,0.0,0.0,0.5,0.0,0.5,Positive
363,2021-10-11 01:37:17,@amazon,vishalsingh2527,do you guys even read the query before doing ctrl c  ctrl v i am talking about the clock i bought whic…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
364,2021-10-11 01:36:57,@amazon,ScorchedHumans,and what is penalty will face for being complete fucking idiots amazon amazongreatindianfestival,sarcastic,-0.2551,1.0,0.0,0.0,0.0,0.0,Negative
365,2021-10-11 01:36:38,@amazon,ConnorRajski144,q1 amazon is reducing the pain points by introducing a new system where you can have clothes d…,sarcastic,-0.3818,0.0,0.0,0.5,0.0,0.5,Negative
366,2021-10-11 01:35:32,@amazon,TWSE5,i have written 11 books order yours today at or,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
367,2021-10-11 01:34:23,@amazon,BigHarrison84,why you so sad ⁦amazon⁩ bag why,not_sarcastic,-0.6113,0.0,0.0,0.0,1.0,0.0,Negative
368,2021-10-11 01:33:54,@amazon,mybabychoose,california baby calendula moisturizing cream 4 oz baby parenting family usa amazon…,not_sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
369,2021-10-11 01:33:23,@amazon,seanedietrich,how does this thing let alone why does this turkey cost so much,not_sarcastic,-0.25,0.0,0.0,0.5,0.5,0.0,Negative
370,2021-10-11 01:32:59,@amazon,vishalsingh2527,well the only remorse i have is that i bought it from amazon can you also clarify what about the other…,not_sarcastic,0.1779,0.0,0.0,0.0,1.0,0.0,Positive
371,2021-10-11 01:31:43,@amazon,jmsouttanowhere,thanks a whole lot to for being shitty delivers me my neighbor’s package and says it’s mine what’s the po…,not_sarcastic,-0.1779,0.0,0.0,0.33,0.33,0.33,Negative
372,2021-10-11 01:31:14,@amazon,dofornop,16 has created a fun and interactive holiday gift catalog that both looks back and to the future a thre…,sarcastic,0.872,1.0,0.0,0.0,0.0,0.0,Positive
373,2021-10-11 01:30:50,@amazon,humanwatches,seiko mens spc047p2 sportura black leather strap black chronograph dial wa watches clock…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
374,2021-10-11 01:30:24,@amazon,CardShark_,i have never claimed to be a global logistics shipping expert but i would like to think or messed up he…,not_sarcastic,0.0387,0.0,0.2,0.4,0.0,0.4,Neutral
375,2021-10-11 01:30:02,@amazon,PengNewWest,waukesha wisconsin oregon club car  kawasaki 4stroke aircooled engines 1984  2013 kf82  fe290  fe350  f…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
376,2021-10-11 01:29:09,@amazon,casrose10,yes space tourism is exciting  launch scheduled 2happen wed 101321 8 am ct they will be in suborbit…,not_sarcastic,0.7096,0.0,0.0,0.0,1.0,0.0,Positive
377,2021-10-11 01:28:33,@amazon,cafulnecky,i just remounted mine with thermal tape,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
378,2021-10-11 01:27:24,@amazon,BestdealsIndiaa,best deals in india  mrp rs 41890 offer price rs25990 save rs15900 38 click here to buy …,not_sarcastic,0.8126,0.0,0.0,0.5,0.0,0.5,Positive
379,2021-10-11 01:26:35,@amazon,AngelaM_SLP,all i want for christmas is to pay less in taxes than,not_sarcastic,-0.0258,0.0,0.0,0.0,0.0,0.0,Neutral
380,2021-10-11 01:26:18,@amazon,RiteshDhingra,amazon account created shopping doneamazon decides to hold the account after 2 days…loss paid prime membership…,not_sarcastic,0.4019,0.0,0.0,0.0,0.0,1.0,Positive
381,2021-10-11 01:25:24,@amazon,cafulnecky,i’m not 100 sure you can seat the heatsinks tightly using just zip ties do the hea…,not_sarcastic,-0.2411,0.0,0.0,0.0,0.0,1.0,Negative
382,2021-10-11 01:22:38,@amazon,KrnkmrydvQwerty,oneplus9pro guess amp win oneplus 9 pro,not_sarcastic,0.5859,0.0,0.0,1.0,0.0,0.0,Positive
383,2021-10-11 01:19:02,@amazon,Megf777,air purifiers and indoor recess activities are what…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
384,2021-10-11 01:17:15,@amazon,seanmohen,amp are friggin’ awful i have paid for every friggin’ pay option all year and you’re still starting a n…,sarcastic,-0.5267,0.0,0.0,0.0,0.0,0.0,Negative
385,2021-10-11 01:16:36,@amazon,parkerandcooley,make some noise,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
386,2021-10-11 01:12:25,@amazon,ParshatiPatel,thank you ofcourse i would be happy to sign it ,not_sarcastic,0.7351,0.33,0.0,0.0,0.0,0.67,Positive
387,2021-10-11 01:12:04,@amazon,LivWhitten,amazon is a shit place to work lmfaooo been there done that,sarcastic,-0.4404,0.0,0.0,0.33,0.0,0.67,Negative
388,2021-10-11 01:10:38,@amazon,tyjohnson857,this is a very interesting point one of the main attractions about malls is go…,sarcastic,0.6997,0.25,0.0,0.25,0.0,0.5,Positive
389,2021-10-11 01:09:32,@amazon,tollingin,if they automate the entire process and they knock a can of bear mace on the ground…,not_sarcastic,0.0,0.0,0.0,0.0,0.5,0.5,Neutral
390,2021-10-11 01:09:19,@amazon,tyjohnson857,i for sure agree with this everyone has a different body size and shape so it wi…,sarcastic,0.5859,0.0,0.0,0.0,0.0,1.0,Positive
391,2021-10-11 01:07:54,@amazon,tyjohnson857,2 a challenge of this plan will be the accurately get the persons body measured correctly it…,not_sarcastic,0.0772,0.0,0.0,0.0,0.0,1.0,Positive
392,2021-10-11 01:07:50,@amazon,AjK3193,the star trek subreddit is great try not to judge the entire internet by boneheads on twitter and f…,not_sarcastic,0.6249,0.25,0.0,0.0,0.25,0.5,Positive
393,2021-10-11 01:07:37,@amazon,ssachin_garg,how are you so sure and were you not sure previously  who will bear the prize difference is it wha…,not_sarcastic,0.6519,0.0,0.0,0.0,0.25,0.75,Positive
394,2021-10-11 01:06:47,@amazon,anthony_h9,another package either stolen or not delivered and no photo was taken of delivery how can we get a rep…,sarcastic,-0.3208,0.0,0.0,1.0,0.0,0.0,Negative
395,2021-10-11 01:05:54,@amazon,tyjohnson857,1 amazon is trying to get rid of the issue of offing something online and not liking the way i…,sarcastic,-0.1426,0.0,1.0,0.0,0.0,0.0,Negative
396,2021-10-11 01:03:02,@amazon,Spottschrift,how is it possible that i ordered something from on wednesday evening and before it even shipped on thursd…,sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
397,2021-10-11 01:00:21,@amazon,MylesSuer,invent and wander — lessons in innovation from amp a book from,not_sarcastic,0.3818,0.0,0.0,0.0,0.0,0.0,Positive
398,2021-10-11 01:00:19,@amazon,IBRescue,there are many ways for you to suppawt ibr donate with shop our or wishlist designat…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
399,2021-10-11 00:59:14,@amazon,PoppedCrawdaddy,hey why is your return system so jacked up i can not return an item for one that is not in a damaged box this…,not_sarcastic,0.3412,0.0,0.0,0.33,0.33,0.33,Positive
400,2021-10-11 00:58:13,@amazon,StarshipAlves,yeah they don’t even have the microphones on the back absolute rubbish thankfully ha…,not_sarcastic,0.6124,0.0,0.0,0.0,0.0,1.0,Positive
401,2021-10-11 00:57:10,@amazon,JohnAda02815956,another week and more late deliveries you said it was out for delivery again but they never cam…,sarcastic,0.0,0.0,0.0,0.5,0.5,0.0,Neutral
402,2021-10-11 00:57:09,@amazon,ssachin_garg,what a response you cancel the order and now you say it can not be reinstate so you keep the mone…,sarcastic,-0.25,0.0,0.0,0.5,0.5,0.0,Negative
403,2021-10-11 00:54:21,@amazon,stevedeschaines,i bought a new [water purification system] [and it works great] i fill it at night [and place it in the fri…,not_sarcastic,0.6249,0.17,0.0,0.0,0.17,0.67,Positive
404,2021-10-11 00:53:43,@amazon,StarshipAlves,hey ⁦samsungmobileus⁩ can you confirm these are not galaxy buds pro no microphones beside the “r”  the…,not_sarcastic,-0.296,0.0,0.33,0.33,0.0,0.33,Negative
405,2021-10-11 00:53:32,@amazon,mad_alchemist,oh it started yesterday wtf,not_sarcastic,-0.5859,0.0,0.0,0.0,1.0,0.0,Negative
406,2021-10-11 00:51:14,@amazon,JAY_RENEE33,dealt with my first male karen today what are they called kevin or ken gave this man a vest and recy…,sarcastic,0.0,0.0,0.0,0.33,0.0,0.67,Neutral
407,2021-10-11 00:50:50,@amazon,rescue1one,pretty cool did the same thing to me about my princess nadia book a few months ago…,not_sarcastic,0.6705,0.67,0.0,0.33,0.0,0.0,Positive
408,2021-10-11 00:50:10,@amazon,InstantArcade,excelled themselves in incompetency today as they delivered me an obviously empty bag i can not even fathom…,not_sarcastic,0.34,0.0,0.0,1.0,0.0,0.0,Positive
409,2021-10-11 00:48:38,@amazon,ThatIsNotMyD0G,beware of when it comes to ordering clothes with the 7 day return policy without paying first…,sarcastic,0.0,0.33,0.0,0.33,0.0,0.33,Neutral
410,2021-10-11 00:48:04,@amazon,c_randev,now you can easily buy online products using your crypto chromeextension provides a new way to buy pro…,not_sarcastic,0.34,0.0,0.0,0.0,0.0,1.0,Positive
411,2021-10-11 00:47:00,@amazon,1CraftyWitch,true but damn peeps wait until he actually does something bad before usin…,not_sarcastic,-0.8126,0.0,0.0,0.67,0.33,0.0,Negative
412,2021-10-11 00:46:51,@amazon,jf_writes,looks like the tea timer army needs to rise up in rebellion…though in complete sincerity…,sarcastic,0.3612,0.0,0.0,0.0,0.0,0.0,Positive
413,2021-10-11 00:46:50,@amazon,mcgamer88,it is that time lol,not_sarcastic,0.4215,0.0,0.0,0.0,0.0,0.0,Positive
414,2021-10-11 00:46:17,@amazon,00000000,bigger than expected metroiddread did anyone else get shipped one not sealed in plastic mine came from,sarcastic,0.0,0.5,0.0,0.5,0.0,0.0,Neutral
415,2021-10-11 00:45:38,@amazon,KIPPSI1,i ordered some face masks i saw online i since received…,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
416,2021-10-11 00:44:39,@amazon,muha_andrea,i lubs when smile box comes to da house mum always gibs me da stuffies  but she totally out did herself dis tim…,not_sarcastic,0.1901,0.25,0.0,0.5,0.25,0.0,Positive
417,2021-10-11 00:43:41,@amazon,TheAngryOso,well maybe and deserves a boycott you made 31 mil your last year there and now you…,not_sarcastic,-0.0516,0.0,0.0,0.0,1.0,0.0,Negative
418,2021-10-11 00:42:03,@amazon,ColoradoMimiBee,damn i was just about to place a large order with them not anymore,not_sarcastic,-0.4019,0.0,0.0,0.0,0.0,1.0,Negative
419,2021-10-11 00:41:31,@amazon,LlanoJaden,this is very true considering the recent instagram malfunction when no one was abl…,sarcastic,0.2247,0.0,0.0,0.0,1.0,0.0,Positive
420,2021-10-11 00:41:03,@amazon,KrnkmrydvQwerty,madonmobiles can you guess me oneplus9pro madonmobiles oneplus 9 pro,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
421,2021-10-11 00:40:48,@amazon,JasenHicks,thanks  ordered last night and it shipped this morning looking forward to getting it…,sarcastic,0.4404,0.0,0.0,0.0,0.0,0.0,Positive
422,2021-10-11 00:39:44,@amazon,Jiminabon,two day shipping my ass y’all suck,not_sarcastic,-0.7506,1.0,0.0,0.0,0.0,0.0,Negative
423,2021-10-11 00:39:27,@amazon,LlanoJaden,i agree with this because with older generation they will think that shopping online w…,not_sarcastic,0.3612,0.0,0.0,1.0,0.0,0.0,Positive
424,2021-10-11 00:37:22,@amazon,LlanoJaden,2 some challenges will be customers having to be prime members and not everyone will be as we…,not_sarcastic,0.0772,0.0,0.0,0.0,0.0,1.0,Positive
425,2021-10-11 00:37:22,@amazon,DavidRestoule,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
426,2021-10-11 00:36:23,@amazon,LlanoJaden,1 amazon is trying to reduce physically going to stores wait in lines trying on the clothes…,sarcastic,0.1779,0.0,0.0,0.33,0.0,0.67,Positive
427,2021-10-11 00:34:52,@amazon,leftnotright,i guess wants business from traitors only,not_sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
428,2021-10-11 00:34:34,@amazon,lavvlexx,when is gone get afterpay ,sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
429,2021-10-11 00:33:49,@amazon,MadCarp23,still waiting ,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
430,2021-10-11 00:32:46,@amazon,ColtsArt,so there’s been an unexpected development since i started grad school hadn’t been to in a month…,not_sarcastic,0.0,1.0,0.0,0.0,0.0,0.0,Neutral
431,2021-10-11 00:32:45,@amazon,bosguyinatl,police foundations help cops acquire military weapons swat team equipment and other tools that are used to terror…,not_sarcastic,-0.0516,0.0,0.0,1.0,0.0,0.0,Negative
432,2021-10-11 00:32:35,@amazon,beastupidgamer,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
433,2021-10-11 00:32:31,@amazon,random_coder_1,you need to make the autorip feature more apparent in the app i do not even see it listed on the product page on android,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
434,2021-10-11 00:31:45,@amazon,robins_world23,why tf my sons dad got a job interview for tomorrow and they told him they’ll give him 100 if he has a vac…,not_sarcastic,0.0,0.0,0.0,0.0,0.33,0.67,Neutral
435,2021-10-11 00:30:35,@amazon,HEELDanielle,once again your delivery drives are awful i live in an apartment building where unit doors ar…,not_sarcastic,-0.4588,0.0,0.0,0.0,0.0,1.0,Negative
436,2021-10-11 00:30:19,@amazon,YKANEVIN,90 sure i just saw an contractor working ,not_sarcastic,0.3182,0.0,0.0,0.0,0.0,1.0,Positive
437,2021-10-11 00:29:18,@amazon,mirovinna1,the majority of the businesses across the united stat…,not_sarcastic,0.4215,0.0,0.0,0.0,0.0,1.0,Positive
438,2021-10-11 00:26:54,@amazon,epellefsen,i didn’t know there were any stores left didn’t kill them all you get desantis we g…,not_sarcastic,-0.6908,0.0,0.0,1.0,0.0,0.0,Negative
439,2021-10-11 00:26:51,@amazon,Stuartshanemama,whyamazon are you allowing these items to be sold just why,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
440,2021-10-11 00:25:03,@amazon,gopRtraitors,amazon are you asking me to stop shopping with you,not_sarcastic,-0.128,0.0,0.0,0.0,0.0,1.0,Negative
441,2021-10-11 00:23:52,@amazon,FoodWineMaven,first time i’ve seen a typo on amazon home page of app gorcery,not_sarcastic,0.1779,0.0,0.0,0.5,0.5,0.0,Positive
442,2021-10-11 00:23:26,@amazon,gladwethoughtof,readingcommunity,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
443,2021-10-11 00:21:52,@amazon,beastupidgamer,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
444,2021-10-11 00:20:06,@amazon,tyguitaxe,i can not remember the last time i got an item in two days,not_sarcastic,0.0,0.5,0.0,0.0,0.5,0.0,Neutral
445,2021-10-11 00:18:28,@amazon,Gram66MD,seriously what is wrong with you people,not_sarcastic,-0.5859,0.0,0.0,0.0,0.0,0.0,Negative
446,2021-10-11 00:18:11,@amazon,RealNoraC,i just looked amp these obscene flags are all over amp i could find zero means of filing a com…,not_sarcastic,-0.5859,0.0,1.0,0.0,0.0,0.0,Negative
447,2021-10-11 00:17:15,@amazon,MsEccles,i hope this works for you i’ve never had anything purchased off my list,not_sarcastic,0.4404,0.0,0.0,0.0,0.0,1.0,Positive
448,2021-10-11 00:15:32,@amazon,JChalleen,dear making it more difficult and time consuming to delete products from my cart encourages me to not add…,not_sarcastic,0.4033,0.0,0.0,0.5,0.5,0.0,Positive
449,2021-10-11 00:15:04,@amazon,InnocentJosie,practical tips and tricks on writing horror and terrifying fiction horror monsters nightmares writers workshop…,sarcastic,-0.9118,0.0,0.0,0.6,0.2,0.2,Negative
450,2021-10-11 00:13:51,@amazon,JustMaj_,i was talking shit and my bed gonna arrive one day early my bad lol,sarcastic,-0.6486,0.33,0.0,0.33,0.33,0.0,Negative
451,2021-10-11 00:13:30,@amazon,Hip2Save,purex liquid laundry detergent 1gallon bottle only 5 shipped on,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
452,2021-10-11 00:13:17,@amazon,mogamboo007,3rd class useless platform do not use,not_sarcastic,-0.4215,0.0,0.0,1.0,0.0,0.0,Negative
453,2021-10-11 00:11:46,@amazon,DavidRestoule,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
454,2021-10-11 00:10:46,@amazon,HollywoodShono,hey stop this shady practice,not_sarcastic,-0.296,0.0,0.0,1.0,0.0,0.0,Negative
455,2021-10-11 00:10:02,@amazon,mcarr2298,i will be interested to see how well the technology they use works with the variety o…,not_sarcastic,0.5859,0.33,0.0,0.0,0.33,0.33,Positive
456,2021-10-11 00:09:56,@amazon,PaulCMcGee,forreal its literally normal shipping these days lol,not_sarcastic,0.4215,1.0,0.0,0.0,0.0,0.0,Positive
457,2021-10-11 00:09:31,@amazon,QueenStrawberr5,making 100s daily made possible now with surveyj we as me…,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
458,2021-10-11 00:08:21,@amazon,coldbrewc00chie,is suppose to be this giant conglomerate that supplies everything imaginable but their tv and movie list is…,not_sarcastic,0.0,0.0,0.0,0.0,0.5,0.5,Neutral
459,2021-10-11 00:08:19,@amazon,ohhimaddux,hey would really like to follow up on this unacceptable situation,not_sarcastic,-0.1796,0.0,0.0,0.5,0.0,0.5,Negative
460,2021-10-11 00:08:01,@amazon,ShayITP,it is really disconcerting to realize how much power and control two or three big tech compani…,not_sarcastic,0.0,0.0,0.33,0.33,0.33,0.0,Neutral
461,2021-10-11 00:08:01,@amazon,gladwethoughtof,picturebook…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
